Feature
83,GRCh38_ENSG00000163106
84,GRCh38_ENSG00000130147
85,GRCh38_ENSG00000175445
86,GRCh38_ENSG00000261759
87,GRCh38_ENSG00000143318
88,GRCh38_ENSG00000256436
89,GRCh38_ENSG00000267475
90,GRCh38_ENSG00000197889
91,GRCh38_ENSG00000130208
92,GRCh38_ENSG00000254813
93,GRCh38_ENSG00000276231
94,GRCh38_ENSG00000242759
95,GRCh38_ENSG00000166171
96,GRCh38_ENSG00000276644
97,GRCh38_ENSG00000179331
98,GRCh38_ENSG00000139567
99,GRCh38_ENSG00000205846
100,GRCh38_ENSG00000269968
101,GRCh38_ENSG00000255833
102,GRCh38_ENSG00000226321
103,GRCh38_ENSG00000136158
104,GRCh38_ENSG00000100095
105,GRCh38_ENSG00000116985
106,GRCh38_ENSG00000119139
107,GRCh38_ENSG00000214708
108,GRCh38_ENSG00000092051
109,GRCh38_ENSG00000232504
110,GRCh38_ENSG00000232912
111,GRCh38_ENSG00000165695
112,GRCh38_ENSG00000079215
113,mm10___ENSMUSG00000001025
114,GRCh38_ENSG00000248866
115,GRCh38_ENSG00000272568
116,GRCh38_ENSG00000275966
117,GRCh38_ENSG00000254165
118,GRCh38_ENSG00000130037
119,GRCh38_ENSG00000254054
120,GRCh38_ENSG00000229140
121,GRCh38_ENSG00000172260
122,GRCh38_ENSG00000143344
123,GRCh38_ENSG00000267783
124,GRCh38_ENSG00000269927
125,GRCh38_ENSG00000283154
126,GRCh38_ENSG00000189171
127,GRCh38_ENSG00000173894
128,GRCh38_ENSG00000271967
129,GRCh38_ENSG00000261512
130,GRCh38_ENSG00000275580
131,GRCh38_ENSG00000250155
132,GRCh38_ENSG00000099377
133,GRCh38_ENSG00000134571
134,GRCh38_ENSG00000233672
135,GRCh38_ENSG00000116711
136,GRCh38_ENSG00000242732
137,GRCh38_ENSG00000178999
138,GRCh38_ENSG00000169439
139,GRCh38_ENSG00000196422
140,GRCh38_ENSG00000017427
141,GRCh38_ENSG00000167600
142,GRCh38_ENSG00000124313
143,GRCh38_ENSG00000171794
144,GRCh38_ENSG00000188649
145,GRCh38_ENSG00000106034
146,GRCh38_ENSG00000181610
147,GRCh38_ENSG00000165548
148,GRCh38_ENSG00000198369
149,GRCh38_ENSG00000116096
150,GRCh38_ENSG00000231535
151,GRCh38_ENSG00000225535
152,GRCh38_ENSG00000152782
153,GRCh38_ENSG00000134463
154,GRCh38_ENSG00000231528
155,GRCh38_ENSG00000169860
156,GRCh38_ENSG00000170190
157,GRCh38_ENSG00000185608
158,GRCh38_ENSG00000278214
159,GRCh38_ENSG00000260742
160,GRCh38_ENSG00000186806
161,GRCh38_ENSG00000248643
162,GRCh38_ENSG00000119421
163,GRCh38_ENSG00000125730
164,GRCh38_ENSG00000233608
165,GRCh38_ENSG00000225611
166,GRCh38_ENSG00000115718
167,GRCh38_ENSG00000115107
168,GRCh38_ENSG00000260317
169,GRCh38_ENSG00000276747
170,GRCh38_ENSG00000073711
171,GRCh38_ENSG00000105610
172,GRCh38_ENSG00000140307
173,GRCh38_ENSG00000179604
174,mm10___ENSMUSG00000091742
175,GRCh38_ENSG00000271270
176,GRCh38_ENSG00000232640
177,GRCh38_ENSG00000127774
178,GRCh38_ENSG00000158089
179,GRCh38_ENSG00000104879
180,GRCh38_ENSG00000263766
181,GRCh38_ENSG00000257595
182,GRCh38_ENSG00000152377
183,GRCh38_ENSG00000151006
184,GRCh38_ENSG00000129204
185,GRCh38_ENSG00000139180
186,GRCh38_ENSG00000114686
187,GRCh38_ENSG00000151117
188,GRCh38_ENSG00000158186
189,GRCh38_ENSG00000117118
190,mm10___ENSMUSG00000018501
191,GRCh38_ENSG00000163806
192,GRCh38_ENSG00000143079
193,GRCh38_ENSG00000142945
194,GRCh38_ENSG00000182810
195,GRCh38_ENSG00000171729
196,GRCh38_ENSG00000214114
197,GRCh38_ENSG00000031081
198,GRCh38_ENSG00000128512
199,GRCh38_ENSG00000157240
200,GRCh38_ENSG00000169612
201,GRCh38_ENSG00000126947
202,GRCh38_ENSG00000188343
203,GRCh38_ENSG00000134247
204,GRCh38_ENSG00000133612
205,GRCh38_ENSG00000143776
206,GRCh38_ENSG00000258311
207,GRCh38_ENSG00000136930
208,GRCh38_ENSG00000259319
209,GRCh38_ENSG00000068137
210,GRCh38_ENSG00000141642
211,GRCh38_ENSG00000250132
212,GRCh38_ENSG00000109919
213,GRCh38_ENSG00000274029
214,GRCh38_ENSG00000160111
215,GRCh38_ENSG00000255389
216,GRCh38_ENSG00000152952
217,GRCh38_ENSG00000060688
218,GRCh38_ENSG00000132681
219,GRCh38_ENSG00000060982
220,GRCh38_ENSG00000174705
221,GRCh38_ENSG00000103089
222,GRCh38_ENSG00000119414
223,GRCh38_ENSG00000121933
224,GRCh38_ENSG00000167635
225,GRCh38_ENSG00000168970
226,GRCh38_ENSG00000177706
227,GRCh38_ENSG00000259635
228,GRCh38_ENSG00000101150
229,GRCh38_ENSG00000119699
230,GRCh38_ENSG00000269892
231,GRCh38_ENSG00000203721
232,GRCh38_ENSG00000124019
233,mm10___ENSMUSG00000024985
234,GRCh38_ENSG00000170956
235,GRCh38_ENSG00000113790
236,GRCh38_ENSG00000117395
237,GRCh38_ENSG00000176386
238,GRCh38_ENSG00000271643
239,GRCh38_ENSG00000235098
240,GRCh38_ENSG00000197165
241,GRCh38_ENSG00000174851
242,GRCh38_ENSG00000223552
243,GRCh38_ENSG00000157020
244,GRCh38_ENSG00000168306
245,GRCh38_ENSG00000272512
246,GRCh38_ENSG00000141101
247,GRCh38_ENSG00000148655
248,GRCh38_ENSG00000250254
249,GRCh38_ENSG00000179750
250,GRCh38_ENSG00000147669
251,GRCh38_ENSG00000108239
252,GRCh38_ENSG00000162078
253,GRCh38_ENSG00000204991
254,GRCh38_ENSG00000160539
255,GRCh38_ENSG00000274565
256,GRCh38_ENSG00000213397
257,GRCh38_ENSG00000166902
258,GRCh38_ENSG00000167634
259,GRCh38_ENSG00000250510
260,GRCh38_ENSG00000162522
261,GRCh38_ENSG00000162736
262,GRCh38_ENSG00000139354
263,GRCh38_ENSG00000121022
264,GRCh38_ENSG00000187098
265,GRCh38_ENSG00000134970
266,GRCh38_ENSG00000139921
267,GRCh38_ENSG00000111843
268,GRCh38_ENSG00000131473
269,GRCh38_ENSG00000169750
270,GRCh38_ENSG00000231705
271,GRCh38_ENSG00000273841
272,GRCh38_ENSG00000171798
273,mm10___ENSMUSG00000022708
274,GRCh38_ENSG00000108813
275,GRCh38_ENSG00000130304
276,mm10___ENSMUSG00000021250
277,GRCh38_ENSG00000227199
278,GRCh38_ENSG00000178252
279,GRCh38_ENSG00000240053
280,GRCh38_ENSG00000142606
281,GRCh38_ENSG00000165475
282,GRCh38_ENSG00000233547
283,GRCh38_ENSG00000254528
284,GRCh38_ENSG00000091262
285,GRCh38_ENSG00000134769
286,GRCh38_ENSG00000092068
287,GRCh38_ENSG00000178718
288,GRCh38_ENSG00000105755
289,GRCh38_ENSG00000109047
290,GRCh38_ENSG00000259004
291,GRCh38_ENSG00000037897
292,GRCh38_ENSG00000174547
293,GRCh38_ENSG00000155876
294,GRCh38_ENSG00000261186
295,GRCh38_ENSG00000255139
296,GRCh38_ENSG00000272308
297,GRCh38_ENSG00000164758
298,GRCh38_ENSG00000136315
299,GRCh38_ENSG00000101868
300,GRCh38_ENSG00000141127
301,GRCh38_ENSG00000120656
302,GRCh38_ENSG00000166153
303,GRCh38_ENSG00000149131
304,GRCh38_ENSG00000236528
305,GRCh38_ENSG00000079337
306,GRCh38_ENSG00000272004
307,GRCh38_ENSG00000138777
308,GRCh38_ENSG00000134690
309,GRCh38_ENSG00000111665
310,GRCh38_ENSG00000072062
311,GRCh38_ENSG00000281398
312,GRCh38_ENSG00000064115
313,GRCh38_ENSG00000214456
314,GRCh38_ENSG00000165917
315,GRCh38_ENSG00000181908
316,GRCh38_ENSG00000261613
317,GRCh38_ENSG00000232119
318,GRCh38_ENSG00000133121
319,GRCh38_ENSG00000111291
320,GRCh38_ENSG00000234076
321,GRCh38_ENSG00000108950
322,GRCh38_ENSG00000170325
323,GRCh38_ENSG00000179958
324,GRCh38_ENSG00000011007
325,GRCh38_ENSG00000037241
326,GRCh38_ENSG00000188725
327,GRCh38_ENSG00000057294
328,GRCh38_ENSG00000082515
329,GRCh38_ENSG00000134030
330,GRCh38_ENSG00000123700
331,GRCh38_ENSG00000143674
332,GRCh38_ENSG00000163344
333,GRCh38_ENSG00000275228
334,GRCh38_ENSG00000136943
335,GRCh38_ENSG00000071246
336,GRCh38_ENSG00000161057
337,GRCh38_ENSG00000249087
338,GRCh38_ENSG00000005381
339,GRCh38_ENSG00000168286
340,mm10___ENSMUSG00000039477
341,GRCh38_ENSG00000204634
342,GRCh38_ENSG00000171984
343,GRCh38_ENSG00000272247
344,GRCh38_ENSG00000203724
345,GRCh38_ENSG00000108556
346,GRCh38_ENSG00000257315
347,GRCh38_ENSG00000155508
348,GRCh38_ENSG00000109667
349,GRCh38_ENSG00000267296
350,GRCh38_ENSG00000166816
351,GRCh38_ENSG00000115286
352,GRCh38_ENSG00000227057
353,GRCh38_ENSG00000157227
354,GRCh38_ENSG00000012211
355,GRCh38_ENSG00000147883
356,GRCh38_ENSG00000272057
357,GRCh38_ENSG00000262877
358,GRCh38_ENSG00000115540
359,GRCh38_ENSG00000156113
360,GRCh38_ENSG00000132010
361,GRCh38_ENSG00000148218
362,GRCh38_ENSG00000275120
363,GRCh38_ENSG00000106341
364,GRCh38_ENSG00000159199
365,GRCh38_ENSG00000126246
366,GRCh38_ENSG00000151490
367,GRCh38_ENSG00000128283
368,GRCh38_ENSG00000095932
369,GRCh38_ENSG00000272967
370,GRCh38_ENSG00000109654
371,GRCh38_ENSG00000137038
372,GRCh38_ENSG00000187630
373,GRCh38_ENSG00000106305
374,GRCh38_ENSG00000236434
375,GRCh38_ENSG00000197558
376,GRCh38_ENSG00000115806
377,GRCh38_ENSG00000276649
378,GRCh38_ENSG00000119227
379,GRCh38_ENSG00000224152
380,GRCh38_ENSG00000146733
381,GRCh38_ENSG00000113407
382,GRCh38_ENSG00000134686
383,GRCh38_ENSG00000111231
384,GRCh38_ENSG00000204370
385,GRCh38_ENSG00000100567
386,GRCh38_ENSG00000257702
387,GRCh38_ENSG00000136522
388,GRCh38_ENSG00000264937
389,GRCh38_ENSG00000259884
390,GRCh38_ENSG00000136636
391,GRCh38_ENSG00000085831
392,GRCh38_ENSG00000101166
393,GRCh38_ENSG00000248098
394,GRCh38_ENSG00000110031
395,GRCh38_ENSG00000078140
396,GRCh38_ENSG00000125901
397,GRCh38_ENSG00000165626
398,GRCh38_ENSG00000120805
399,GRCh38_ENSG00000228594
400,GRCh38_ENSG00000115295
401,GRCh38_ENSG00000152953
402,GRCh38_ENSG00000185883
403,GRCh38_ENSG00000267547
404,GRCh38_ENSG00000256713
405,GRCh38_ENSG00000165259
406,GRCh38_ENSG00000184497
407,GRCh38_ENSG00000175582
408,GRCh38_ENSG00000270277
409,GRCh38_ENSG00000180712
410,GRCh38_ENSG00000228606
411,GRCh38_ENSG00000130158
412,GRCh38_ENSG00000128833
413,GRCh38_ENSG00000148358
414,GRCh38_ENSG00000166352
415,GRCh38_ENSG00000106268
416,GRCh38_ENSG00000167699
417,GRCh38_ENSG00000121579
418,GRCh38_ENSG00000163382
419,GRCh38_ENSG00000123179
420,GRCh38_ENSG00000137207
421,GRCh38_ENSG00000130731
422,GRCh38_ENSG00000175756
423,GRCh38_ENSG00000198561
424,GRCh38_ENSG00000260528
425,GRCh38_ENSG00000116898
426,GRCh38_ENSG00000121851
427,GRCh38_ENSG00000138363
428,GRCh38_ENSG00000146476
429,GRCh38_ENSG00000151552
430,GRCh38_ENSG00000171812
431,GRCh38_ENSG00000159200
432,GRCh38_ENSG00000155438
433,GRCh38_ENSG00000155254
434,GRCh38_ENSG00000038945
435,GRCh38_ENSG00000149782
436,GRCh38_ENSG00000130175
437,GRCh38_ENSG00000146729
438,GRCh38_ENSG00000162385
439,GRCh38_ENSG00000273521
440,GRCh38_ENSG00000101444
441,GRCh38_ENSG00000244242
442,GRCh38_ENSG00000179933
443,GRCh38_ENSG00000167085
444,GRCh38_ENSG00000196290
445,GRCh38_ENSG00000011260
446,GRCh38_ENSG00000189376
447,GRCh38_ENSG00000197291
448,GRCh38_ENSG00000273230
449,GRCh38_ENSG00000172053
450,GRCh38_ENSG00000183617
451,GRCh38_ENSG00000143314
452,GRCh38_ENSG00000272140
453,GRCh38_ENSG00000112237
454,GRCh38_ENSG00000272842
455,GRCh38_ENSG00000225791
456,GRCh38_ENSG00000119457
457,GRCh38_ENSG00000171443
458,GRCh38_ENSG00000173163
459,GRCh38_ENSG00000163082
460,GRCh38_ENSG00000126215
461,GRCh38_ENSG00000108829
462,GRCh38_ENSG00000187942
463,GRCh38_ENSG00000029364
464,GRCh38_ENSG00000185909
465,GRCh38_ENSG00000023734
466,GRCh38_ENSG00000164535
467,GRCh38_ENSG00000116221
468,GRCh38_ENSG00000138032
469,GRCh38_ENSG00000116161
470,GRCh38_ENSG00000123610
471,GRCh38_ENSG00000113356
472,GRCh38_ENSG00000225921
473,GRCh38_ENSG00000053372
474,GRCh38_ENSG00000055950
475,GRCh38_ENSG00000126254
476,GRCh38_ENSG00000156639
477,GRCh38_ENSG00000138382
478,GRCh38_ENSG00000268713
479,GRCh38_ENSG00000246859
480,GRCh38_ENSG00000283608
481,GRCh38_ENSG00000139684
482,GRCh38_ENSG00000109133
483,GRCh38_ENSG00000170145
484,GRCh38_ENSG00000072518
485,GRCh38_ENSG00000167881
486,GRCh38_ENSG00000266498
487,GRCh38_ENSG00000109113
488,GRCh38_ENSG00000077348
489,GRCh38_ENSG00000134780
490,GRCh38_ENSG00000155959
491,GRCh38_ENSG00000196436
492,GRCh38_ENSG00000122741
493,GRCh38_ENSG00000137474
494,GRCh38_ENSG00000272666
495,GRCh38_ENSG00000111490
496,GRCh38_ENSG00000157107
497,GRCh38_ENSG00000171135
498,GRCh38_ENSG00000004142
499,GRCh38_ENSG00000187713
500,GRCh38_ENSG00000159228
501,GRCh38_ENSG00000164920
502,GRCh38_ENSG00000170632
503,GRCh38_ENSG00000133661
504,GRCh38_ENSG00000186188
505,GRCh38_ENSG00000125818
506,GRCh38_ENSG00000132535
507,GRCh38_ENSG00000275832
508,GRCh38_ENSG00000022840
509,GRCh38_ENSG00000141447
510,GRCh38_ENSG00000123595
511,GRCh38_ENSG00000271254
512,GRCh38_ENSG00000175348
513,GRCh38_ENSG00000077713
514,GRCh38_ENSG00000100591
515,GRCh38_ENSG00000160113
516,GRCh38_ENSG00000124802
517,GRCh38_ENSG00000111186
518,GRCh38_ENSG00000111704
519,GRCh38_ENSG00000167711
520,GRCh38_ENSG00000203797
521,GRCh38_ENSG00000137492
522,GRCh38_ENSG00000213648
523,GRCh38_ENSG00000267257
524,GRCh38_ENSG00000078902
525,GRCh38_ENSG00000251034
526,GRCh38_ENSG00000117751
527,GRCh38_ENSG00000129450
528,GRCh38_ENSG00000239857
529,GRCh38_ENSG00000151650
530,GRCh38_ENSG00000183010
531,GRCh38_ENSG00000164877
532,GRCh38_ENSG00000133195
533,GRCh38_ENSG00000170365
534,GRCh38_ENSG00000198142
535,GRCh38_ENSG00000115204
536,GRCh38_ENSG00000073331
537,GRCh38_ENSG00000234465
538,GRCh38_ENSG00000272172
539,GRCh38_ENSG00000266074
540,GRCh38_ENSG00000273449
541,GRCh38_ENSG00000247134
542,GRCh38_ENSG00000157827
543,GRCh38_ENSG00000281162
544,GRCh38_ENSG00000170584
545,GRCh38_ENSG00000179044
546,GRCh38_ENSG00000143252
547,GRCh38_ENSG00000213619
548,GRCh38_ENSG00000131732
549,GRCh38_ENSG00000246228
550,GRCh38_ENSG00000006451
551,GRCh38_ENSG00000237797
552,GRCh38_ENSG00000162961
553,GRCh38_ENSG00000140395
554,GRCh38_ENSG00000186575
555,GRCh38_ENSG00000120438
556,GRCh38_ENSG00000148153
557,GRCh38_ENSG00000153574
558,GRCh38_ENSG00000112977
559,GRCh38_ENSG00000198901
560,GRCh38_ENSG00000272030
561,GRCh38_ENSG00000108861
562,GRCh38_ENSG00000055957
563,GRCh38_ENSG00000136143
564,GRCh38_ENSG00000174238
565,GRCh38_ENSG00000031698
566,GRCh38_ENSG00000234636
567,GRCh38_ENSG00000105501
568,GRCh38_ENSG00000222009
569,GRCh38_ENSG00000170892
570,GRCh38_ENSG00000166578
571,GRCh38_ENSG00000166394
572,GRCh38_ENSG00000129255
573,GRCh38_ENSG00000121680
574,GRCh38_ENSG00000119487
575,GRCh38_ENSG00000180953
576,GRCh38_ENSG00000246731
577,GRCh38_ENSG00000143256
578,GRCh38_ENSG00000114923
579,GRCh38_ENSG00000197780
580,GRCh38_ENSG00000090061
581,GRCh38_ENSG00000086504
582,GRCh38_ENSG00000126016
583,GRCh38_ENSG00000262180
584,GRCh38_ENSG00000165704
585,GRCh38_ENSG00000148331
586,GRCh38_ENSG00000168268
587,GRCh38_ENSG00000166016
588,GRCh38_ENSG00000134222
589,GRCh38_ENSG00000156875
590,GRCh38_ENSG00000139343
591,GRCh38_ENSG00000257605
592,GRCh38_ENSG00000155545
593,GRCh38_ENSG00000182628
594,GRCh38_ENSG00000275888
595,GRCh38_ENSG00000141971
596,GRCh38_ENSG00000180061
597,GRCh38_ENSG00000125656
598,GRCh38_ENSG00000100348
599,GRCh38_ENSG00000124299
600,GRCh38_ENSG00000144228
601,GRCh38_ENSG00000125821
602,GRCh38_ENSG00000117411
603,GRCh38_ENSG00000271895
604,GRCh38_ENSG00000145936
605,GRCh38_ENSG00000100554
606,GRCh38_ENSG00000274523
607,GRCh38_ENSG00000139946
608,GRCh38_ENSG00000184432
609,GRCh38_ENSG00000256948
610,GRCh38_ENSG00000226137
611,GRCh38_ENSG00000160214
612,GRCh38_ENSG00000186193
613,GRCh38_ENSG00000130638
614,GRCh38_ENSG00000090659
615,GRCh38_ENSG00000272711
616,GRCh38_ENSG00000090530
617,GRCh38_ENSG00000262814
618,GRCh38_ENSG00000084092
619,GRCh38_ENSG00000126262
620,GRCh38_ENSG00000152102
621,GRCh38_ENSG00000228906
622,GRCh38_ENSG00000110330
623,GRCh38_ENSG00000067596
624,GRCh38_ENSG00000261118
625,GRCh38_ENSG00000215458
626,GRCh38_ENSG00000061656
627,GRCh38_ENSG00000135801
628,GRCh38_ENSG00000175581
629,GRCh38_ENSG00000083444
630,GRCh38_ENSG00000198231
631,GRCh38_ENSG00000185753
632,GRCh38_ENSG00000186522
633,GRCh38_ENSG00000105246
634,GRCh38_ENSG00000144843
635,GRCh38_ENSG00000168476
636,GRCh38_ENSG00000125733
637,GRCh38_ENSG00000150627
638,GRCh38_ENSG00000104081
639,GRCh38_ENSG00000166169
640,GRCh38_ENSG00000075914
641,GRCh38_ENSG00000155304
642,GRCh38_ENSG00000110536
643,GRCh38_ENSG00000197771
644,GRCh38_ENSG00000133055
645,GRCh38_ENSG00000122490
646,GRCh38_ENSG00000144591
647,GRCh38_ENSG00000272632
648,GRCh38_ENSG00000138085
649,GRCh38_ENSG00000232118
650,GRCh38_ENSG00000142252
651,GRCh38_ENSG00000145979
652,GRCh38_ENSG00000214941
653,GRCh38_ENSG00000110799
654,GRCh38_ENSG00000198060
655,GRCh38_ENSG00000008838
656,GRCh38_ENSG00000163528
657,GRCh38_ENSG00000183780
658,GRCh38_ENSG00000130699
659,GRCh38_ENSG00000205544
660,GRCh38_ENSG00000197712
661,GRCh38_ENSG00000100883
662,GRCh38_ENSG00000172301
663,GRCh38_ENSG00000245281
664,GRCh38_ENSG00000106070
665,GRCh38_ENSG00000189227
666,GRCh38_ENSG00000136205
667,GRCh38_ENSG00000179051
668,mm10___ENSMUSG00000059291
669,GRCh38_ENSG00000167207
670,GRCh38_ENSG00000143570
671,GRCh38_ENSG00000101126
672,GRCh38_ENSG00000076382
673,GRCh38_ENSG00000125484
674,GRCh38_ENSG00000185808
675,GRCh38_ENSG00000089063
676,GRCh38_ENSG00000162517
677,GRCh38_ENSG00000022277
678,GRCh38_ENSG00000146267
679,GRCh38_ENSG00000135124
680,GRCh38_ENSG00000178814
681,GRCh38_ENSG00000139168
682,GRCh38_ENSG00000080200
683,GRCh38_ENSG00000101146
684,GRCh38_ENSG00000248905
685,GRCh38_ENSG00000124733
686,GRCh38_ENSG00000274922
687,GRCh38_ENSG00000237476
688,GRCh38_ENSG00000120868
689,GRCh38_ENSG00000100575
690,GRCh38_ENSG00000272663
691,GRCh38_ENSG00000091140
692,GRCh38_ENSG00000084623
693,GRCh38_ENSG00000090273
694,GRCh38_ENSG00000100802
695,GRCh38_ENSG00000117266
696,GRCh38_ENSG00000108771
697,GRCh38_ENSG00000160336
698,GRCh38_ENSG00000151176
699,GRCh38_ENSG00000232671
700,GRCh38_ENSG00000140939
701,GRCh38_ENSG00000160404
702,GRCh38_ENSG00000087111
703,GRCh38_ENSG00000110801
704,GRCh38_ENSG00000062485
705,GRCh38_ENSG00000255882
706,GRCh38_ENSG00000070770
707,GRCh38_ENSG00000107949
708,GRCh38_ENSG00000185339
709,GRCh38_ENSG00000132640
710,GRCh38_ENSG00000140263
711,GRCh38_ENSG00000105258
712,GRCh38_ENSG00000006125
713,GRCh38_ENSG00000113272
714,GRCh38_ENSG00000177879
715,GRCh38_ENSG00000179950
716,GRCh38_ENSG00000087302
717,mm10___ENSMUSG00000030067
718,GRCh38_ENSG00000258476
719,GRCh38_ENSG00000049449
720,GRCh38_ENSG00000171202
721,GRCh38_ENSG00000133835
722,GRCh38_ENSG00000182580
723,GRCh38_ENSG00000101846
724,GRCh38_ENSG00000109534
725,GRCh38_ENSG00000158714
726,mm10___ENSMUSG00000059208
727,GRCh38_ENSG00000120049
728,GRCh38_ENSG00000169021
729,GRCh38_ENSG00000267750
730,GRCh38_ENSG00000113068
731,GRCh38_ENSG00000128185
732,GRCh38_ENSG00000137547
733,GRCh38_ENSG00000083290
734,GRCh38_ENSG00000109270
735,GRCh38_ENSG00000188372
736,GRCh38_ENSG00000144827
737,GRCh38_ENSG00000136159
738,GRCh38_ENSG00000183684
739,GRCh38_ENSG00000166192
740,GRCh38_ENSG00000143970
741,GRCh38_ENSG00000159210
742,GRCh38_ENSG00000176396
743,GRCh38_ENSG00000111725
744,GRCh38_ENSG00000100347
745,GRCh38_ENSG00000133027
746,GRCh38_ENSG00000116991
747,GRCh38_ENSG00000204356
748,GRCh38_ENSG00000165264
749,GRCh38_ENSG00000107758
750,GRCh38_ENSG00000136783
751,GRCh38_ENSG00000105173
752,GRCh38_ENSG00000165071
753,GRCh38_ENSG00000173597
754,GRCh38_ENSG00000129559
755,GRCh38_ENSG00000238227
756,GRCh38_ENSG00000128805
757,mm10___ENSMUSG00000035851
758,GRCh38_ENSG00000267787
759,GRCh38_ENSG00000198680
760,GRCh38_ENSG00000063241
761,GRCh38_ENSG00000258944
762,GRCh38_ENSG00000129460
763,GRCh38_ENSG00000184445
764,GRCh38_ENSG00000233058
765,GRCh38_ENSG00000125445
766,GRCh38_ENSG00000130052
767,GRCh38_ENSG00000166341
768,GRCh38_ENSG00000123609
769,GRCh38_ENSG00000189159
770,GRCh38_ENSG00000144635
771,GRCh38_ENSG00000155097
772,GRCh38_ENSG00000165118
773,GRCh38_ENSG00000067646
774,GRCh38_ENSG00000154025
775,GRCh38_ENSG00000184831
776,GRCh38_ENSG00000072849
777,GRCh38_ENSG00000272839
778,GRCh38_ENSG00000169857
779,GRCh38_ENSG00000180336
780,GRCh38_ENSG00000167397
781,GRCh38_ENSG00000184924
782,GRCh38_ENSG00000165898
783,GRCh38_ENSG00000254685
784,GRCh38_ENSG00000180346
785,GRCh38_ENSG00000127922
786,GRCh38_ENSG00000259956
787,GRCh38_ENSG00000123297
788,GRCh38_ENSG00000105072
789,GRCh38_ENSG00000179082
790,GRCh38_ENSG00000173614
791,GRCh38_ENSG00000135617
792,GRCh38_ENSG00000138430
793,GRCh38_ENSG00000112357
794,GRCh38_ENSG00000146070
795,GRCh38_ENSG00000170955
796,GRCh38_ENSG00000284308
797,GRCh38_ENSG00000100225
798,GRCh38_ENSG00000116030
799,GRCh38_ENSG00000134049
800,GRCh38_ENSG00000109065
801,GRCh38_ENSG00000272182
802,GRCh38_ENSG00000119705
803,GRCh38_ENSG00000075239
804,GRCh38_ENSG00000115129
805,GRCh38_ENSG00000115289
806,GRCh38_ENSG00000134597
807,GRCh38_ENSG00000166595
808,GRCh38_ENSG00000118200
809,GRCh38_ENSG00000138175
810,GRCh38_ENSG00000170802
811,GRCh38_ENSG00000054965
812,GRCh38_ENSG00000187796
813,GRCh38_ENSG00000168884
814,GRCh38_ENSG00000165283
815,GRCh38_ENSG00000105499
816,GRCh38_ENSG00000116663
817,GRCh38_ENSG00000171695
818,GRCh38_ENSG00000106355
819,GRCh38_ENSG00000123810
820,GRCh38_ENSG00000198715
821,GRCh38_ENSG00000160256
822,GRCh38_ENSG00000137133
