Feature,Normalized.Dispersion
ENSG00000169991,-0.17487624442111224
ENSG00000127481,-1.2848093394517872
ENSG00000230424,-1.2534562538021063
ENSG00000127463,-1.588605366522338
ENSG00000053372,-1.8918846204632072
ENSG00000053371,-1.5974505477729382
ENSG00000040487,2.041688765841298
ENSG00000077549,-0.8608577626477263
ENSG00000235185,nan
ENSG00000173436,-1.2274429901380566
ENSG00000158747,-0.7101577081609964
ENSG00000162542,-1.0557327736872337
ENSG00000169914,2.9560758835489267
ENSG00000127472,nan
ENSG00000117215,nan
ENSG00000187980,-0.18189465778063824
ENSG00000225986,1.0249656636284494
ENSG00000162543,1.1821089961592037
ENSG00000226664,3.6272637740550713
ENSG00000162545,0.7320356696259428
ENSG00000090432,1.6256033821647475
ENSG00000158825,1.8784042778894217
ENSG00000158828,-1.0100234469589164
ENSG00000117242,-0.631975596389595
ENSG00000244038,-1.4576101480963366
ENSG00000117245,-3.69173509707079
ENSG00000127483,0.21556059211934908
ENSG00000075151,1.330070322155899
ENSG00000117298,6.511163373883621
ENSG00000231105,-0.016721922093087326
ENSG00000142794,nan
ENSG00000090686,0.5972788308898406
ENSG00000187942,-1.9119655876872736
ENSG00000142798,-0.8025028684392154
ENSG00000228397,-0.028507055705742485
ENSG00000070831,-0.7278068953080982
ENSG00000271840,-1.2361789735596331
ENSG00000184677,1.354174049705695
ENSG00000173372,6.606018304991275
ENSG00000133216,-2.9878406095073466
ENSG00000004487,-1.554654536307113
ENSG00000169641,4.534181915057654
ENSG00000261326,8.860162791738404
ENSG00000284726,-0.12348087594707662
ENSG00000125944,-0.5814184013952708
ENSG00000125945,1.83789646730567
ENSG00000249087,-1.9717181490339766
ENSG00000204219,-0.1375686261345581
ENSG00000007968,-0.5781743641435284
ENSG00000117318,8.471851185051147
ENSG00000197880,0.1502343808728458
ENSG00000142676,-0.8400204884629766
ENSG00000011007,-2.0427943569198876
ENSG00000236810,-0.5019976564498327
ENSG00000057757,-1.1561934144702337
ENSG00000011009,-0.4744347343482406
ENSG00000117308,-1.284824313570224
ENSG00000117305,0.04457369132431442
ENSG00000179163,-1.3206586943256462
ENSG00000188822,2.5065435407976966
ENSG00000189266,-0.9592649805840374
ENSG00000188529,-0.5480781157630239
ENSG00000185436,0.20228148109630062
ENSG00000001460,1.8601235549945452
ENSG00000001461,-0.02281223668864527
ENSG00000117602,3.3873112721665746
ENSG00000264443,-0.7056158760071923
ENSG00000133226,1.0762648972708528
ENSG00000169504,6.603565224319717
ENSG00000020633,1.7685872359665569
ENSG00000261025,nan
ENSG00000233755,nan
ENSG00000231953,3.2262068654726996
ENSG00000117614,-0.7218893754017478
ENSG00000284657,nan
ENSG00000117616,0.0478317065563764
ENSG00000272432,0.679906629140158
ENSG00000187010,1.7297924522614845
ENSG00000183726,0.30486070503980506
ENSG00000188672,1.2358694557714975
ENSG00000204178,0.2814666886950301
ENSG00000157978,5.116805642144305
ENSG00000225643,0.27034949920108065
ENSG00000117643,-0.8410022241099668
ENSG00000233478,1.8484984777198117
ENSG00000162430,-0.8350342175401234
ENSG00000228172,11.704025175344292
ENSG00000117640,2.660535158086011
ENSG00000236528,-1.3105217598418601
ENSG00000182749,-1.0394743123414811
ENSG00000117632,8.93455748670271
ENSG00000158006,1.268828376778118
ENSG00000158014,nan
ENSG00000175087,-1.0351895552531114
ENSG00000142684,-1.4881544360156147
ENSG00000142675,-0.3763169012376876
ENSG00000130695,-1.0520206294400534
ENSG00000142669,2.259755121386609
ENSG00000158062,-0.4648667336043647
ENSG00000169442,-0.07394252357595442
ENSG00000176092,-1.1531436925079812
ENSG00000176083,20.203825285011778
ENSG00000131914,nan
ENSG00000117682,0.3089801158098452
ENSG00000198830,-0.27406967839420665
ENSG00000117676,-1.0457809247159144
ENSG00000260063,0.49132011398199554
ENSG00000117713,0.46184160773471766
ENSG00000060642,-1.0749371659158615
ENSG00000204160,-0.007186398875146103
ENSG00000175793,nan
ENSG00000142751,-1.058707442069593
ENSG00000198746,-0.3244664563466292
ENSG00000090273,-1.6414216227494305
ENSG00000175707,-0.5673801751899423
ENSG00000253368,0.14659079238115486
ENSG00000158246,nan
ENSG00000090020,-1.5630803241456466
ENSG00000142784,0.4833992678356858
ENSG00000186501,0.21038916248012532
ENSG00000142765,2.0762537272522286
ENSG00000142733,-0.8681058751862962
ENSG00000181773,nan
ENSG00000158195,-0.37529945090182065
ENSG00000237429,15.026950993499653
ENSG00000126705,5.1222682685959855
ENSG00000000938,2.8378370254717673
ENSG00000126709,1.1348068558206053
ENSG00000009780,0.5136479091808495
ENSG00000117758,-0.7154303496529414
ENSG00000117751,0.332856723078007
ENSG00000130775,0.6974980837370516
ENSG00000117748,-0.7925260149226934
ENSG00000130768,nan
ENSG00000227050,nan
ENSG00000158156,-0.6579934118295894
ENSG00000158161,1.5045862748466359
ENSG00000169403,0.6174100817467324
ENSG00000126698,-1.0998494034353223
ENSG00000130770,-1.0859826047369052
ENSG00000270605,0.6419960293180236
ENSG00000271398,nan
ENSG00000130766,-0.5522080457995614
ENSG00000130772,2.214045144810061
ENSG00000204138,0.5127998314914602
ENSG00000180198,-1.3472370760971777
ENSG00000180098,-0.5837427334532158
ENSG00000197989,2.2703364840534164
ENSG00000120656,-1.845819341767848
ENSG00000188060,0.9342157323104099
ENSG00000270103,-0.8086877959679196
ENSG00000162419,-0.05676558280503391
ENSG00000198492,-0.5160290548637801
ENSG00000233427,nan
ENSG00000159023,1.494326310719733
ENSG00000253304,nan
ENSG00000116350,-1.0208558732845519
ENSG00000116353,3.021282796853438
ENSG00000060656,nan
ENSG00000162510,nan
ENSG00000186056,2.0716422531405203
ENSG00000162511,-0.8034772136355716
ENSG00000162512,-0.7073041299497167
ENSG00000134644,-0.3374656051871904
ENSG00000060688,-2.0977071323881775
ENSG00000121766,-0.03200104064225924
ENSG00000121769,nan
ENSG00000168528,-0.10704398818966764
ENSG00000162517,-1.6067484885242793
ENSG00000235790,1.9552070370126577
ENSG00000264078,-0.6353149627334695
ENSG00000084636,nan
ENSG00000121753,0.3287786698291272
ENSG00000254545,nan
ENSG00000134668,69.91248955736285
ENSG00000203620,nan
ENSG00000269967,-0.11912968944255246
ENSG00000184007,0.7858861020491571
ENSG00000228634,nan
ENSG00000121774,-0.8883031729460493
ENSG00000203325,0.996517718356872
ENSG00000121775,-0.4430532991834005
ENSG00000025800,-1.1802231830810728
ENSG00000084652,-0.9945533809136091
ENSG00000160050,0.16918509143187005
ENSG00000224066,-0.5216963177090786
ENSG00000160051,-0.29961150123678304
ENSG00000222046,nan
ENSG00000160055,-0.9647409772318182
ENSG00000084623,-1.6663843465247923
ENSG00000183615,0.7987018709255329
ENSG00000182866,2.5506449984183304
ENSG00000116478,-0.9236723850813652
ENSG00000175130,1.8388355604074003
ENSG00000225828,8.476767309260822
ENSG00000160058,1.6292344458489179
ENSG00000273274,-0.430626702784886
ENSG00000160062,2.606528678794092
ENSG00000176261,-1.2083497825445686
ENSG00000162521,0.1749370490089077
ENSG00000162520,0.19260530151114652
ENSG00000162522,-2.15407721740241
ENSG00000134684,-0.3796987116570322
ENSG00000116497,0.8592396344713025
ENSG00000160097,nan
ENSG00000116514,0.35543399611391563
ENSG00000236065,nan
ENSG00000004455,-0.4142176629926806
ENSG00000142920,-0.934521265604425
ENSG00000116525,-1.265362875840847
ENSG00000284721,2.2464582228882226
ENSG00000160094,-0.6147599461899824
ENSG00000134686,-1.9301105029036654
ENSG00000121903,-1.221495944903887
ENSG00000121904,2.283303154798752
ENSG00000163866,2.2100639415991554
ENSG00000187513,nan
ENSG00000116544,-1.1758561371568215
ENSG00000284773,5.632287055601812
ENSG00000271741,-1.1290053419969506
ENSG00000163867,1.01188218724092
ENSG00000197056,-0.3856058024398363
ENSG00000116560,-0.05156075710066923
ENSG00000146463,0.6696478553079823
ENSG00000142687,-0.4126941342904378
ENSG00000020129,-0.22109208705548167
ENSG00000239636,0.20003600716531775
ENSG00000116819,-0.32645786513819663
ENSG00000126067,-1.2333105547103866
ENSG00000142686,-0.5844782621414248
ENSG00000092853,6.776342116121909
ENSG00000134698,-0.14418286346413703
ENSG00000092847,-0.7596743007670488
ENSG00000271914,0.4010833364351983
ENSG00000126070,2.2517266883002196
ENSG00000116863,-0.3906241726143589
ENSG00000171812,-1.3940232792278513
ENSG00000054116,-0.30026390542283865
ENSG00000116871,0.9619313321203671
ENSG00000054118,-0.28494755172086866
ENSG00000142694,23.16081443654052
ENSG00000116883,nan
ENSG00000196182,-0.031185156544816427
ENSG00000181817,-1.3757158850413496
ENSG00000116885,1.4919737610061974
ENSG00000116898,-1.873499023030733
ENSG00000119535,7.892222218381476
ENSG00000233621,3.6199870396672793
ENSG00000163874,11.98725746925538
ENSG00000163875,-1.216219587617711
ENSG00000163877,-0.6055607688627898
ENSG00000134697,-0.5928602827073012
ENSG00000116922,0.6857751537881226
ENSG00000134690,-2.0908135317483882
ENSG00000185090,1.2852669628614761
ENSG00000196449,0.26407466333668816
ENSG00000197982,-1.3806964723765696
ENSG00000188786,-0.5583825946705067
ENSG00000230955,nan
ENSG00000204084,0.6088243315380261
ENSG00000183431,-1.4056322770886045
ENSG00000183386,0.89040299540778
ENSG00000183520,-1.2172447368418011
ENSG00000185668,8.243389726748969
ENSG00000238063,1.4877640111754153
ENSG00000116954,-0.3124662969900081
ENSG00000228436,3.465227620719714
ENSG00000214114,-2.3149120274271566
ENSG00000174574,-0.609284309899042
ENSG00000168653,-0.6286009478307863
ENSG00000127603,3.6013818821511983
ENSG00000090621,-0.787029753606536
ENSG00000116983,1.0124168350813016
ENSG00000084072,-0.1571036542848091
ENSG00000116985,-2.749309974093589
ENSG00000198754,-5.077643834657056
ENSG00000261798,nan
ENSG00000284719,-0.8556288491116778
ENSG00000284678,nan
ENSG00000043514,2.7540399956949804
ENSG00000116990,-1.2160021236073018
ENSG00000236546,nan
ENSG00000168389,-0.8592024226906024
ENSG00000131236,-0.2673953704057617
ENSG00000131238,3.440315500699896
ENSG00000117000,3.6923348392539235
ENSG00000188800,nan
ENSG00000259943,1.1640069238950608
ENSG00000084073,-0.2544450515637211
ENSG00000049089,-1.2134758645807975
ENSG00000084070,0.585238778129942
ENSG00000187801,0.042193771377399145
ENSG00000187815,-0.9277753124357758
ENSG00000238287,nan
ENSG00000164002,-1.1817996267321458
ENSG00000117010,-0.10298395059957559
ENSG00000117016,-1.2004662393280563
ENSG00000272145,-0.23934608957840237
ENSG00000066136,-0.5269605682503841
ENSG00000117013,nan
ENSG00000179862,-0.2681155421509522
ENSG00000171793,0.4010841662965251
ENSG00000281207,-0.6373518951924819
ENSG00000010803,-1.2564021957446303
ENSG00000127124,8.668187755306013
ENSG00000198815,-0.2780241039889468
ENSG00000066185,-0.9095377267328362
ENSG00000127125,-1.0436334636156812
ENSG00000186409,-0.05424335396607849
ENSG00000171960,3.2110068886438787
ENSG00000234917,nan
ENSG00000065978,-1.0020632166113195
ENSG00000117385,-0.4518093438813797
ENSG00000164008,-0.5188874390401458
ENSG00000274386,nan
ENSG00000177868,-0.42600281828263165
ENSG00000164010,-1.552821093502324
ENSG00000228192,-0.7655052243258302
ENSG00000164011,-0.9141252234252804
ENSG00000117394,1.121052208775862
ENSG00000227533,18.90166951553968
ENSG00000117395,-2.2213094911619984
ENSG00000243710,nan
ENSG00000179178,nan
ENSG00000066056,0.9102530098536704
ENSG00000234694,-1.3389638361645297
ENSG00000117399,1.6830161954874197
ENSG00000066322,-0.9828334043616883
ENSG00000159479,-1.48372739177903
ENSG00000198198,2.802258845898061
ENSG00000178922,3.179615567091085
ENSG00000142949,-0.29931778439637224
ENSG00000066135,0.3627371932940692
ENSG00000236200,2.3574851763006968
ENSG00000126091,-0.11044689346861469
ENSG00000237950,nan
ENSG00000117408,4.135180290132013
ENSG00000132768,-1.2446184352185294
ENSG00000117410,1.1980679164643477
ENSG00000117411,-1.352808178349839
ENSG00000159214,0.4868987569934253
ENSG00000230615,-1.193258437967356
ENSG00000178028,3.2738835083075566
ENSG00000117419,-0.21459992113327409
ENSG00000187147,-0.09114828470694362
ENSG00000126106,0.3238849543171685
ENSG00000198520,1.5853106371952692
ENSG00000142945,-2.3415677278047506
ENSG00000225721,0.800029325043625
ENSG00000142937,-0.6523468650032915
ENSG00000142959,0.6140342573488965
ENSG00000173846,-0.1612091956994813
ENSG00000188396,-0.33697364092474624
ENSG00000222009,-1.790025197195242
ENSG00000117425,3.88571952956638
ENSG00000070785,-0.9845956776202089
ENSG00000126107,-0.5730339820831145
ENSG00000126088,-0.9397001119437615
ENSG00000162415,nan
ENSG00000281912,0.24517255935765023
ENSG00000186603,-0.1756813966948152
ENSG00000132781,-0.5989086173434429
ENSG00000132773,1.7624731797397999
ENSG00000070759,1.437852348196613
ENSG00000280670,3.570805893777851
ENSG00000132763,-0.9273496996816669
ENSG00000117450,-0.9706662168011732
ENSG00000117448,-1.5756404653319425
ENSG00000132780,0.1871063383288373
ENSG00000159588,-1.0214974419390193
ENSG00000159592,-0.21483847793895686
ENSG00000159596,-1.2266077313010226
ENSG00000197429,-0.0005284368536255764
ENSG00000086015,-0.925354144825423
ENSG00000117461,-0.549779424838564
ENSG00000227857,nan
ENSG00000085998,-0.42247509356210894
ENSG00000085999,-26.845954825257028
ENSG00000132128,1.0583155523586956
ENSG00000173660,-0.9316706380958285
ENSG00000117481,-1.4410718478454176
ENSG00000117480,-1.402036209009429
ENSG00000079277,2.5470573158480376
ENSG00000142961,3.35554123627401
ENSG00000123472,-1.1934694958801269
ENSG00000159658,1.017020521855985
ENSG00000224805,31.07739247147773
ENSG00000162366,68.23168875185563
ENSG00000162367,17.178685481415286
ENSG00000123473,nan
ENSG00000162368,1.6680401135487688
ENSG00000237424,-0.32312518863917833
ENSG00000186564,1.9611179642387733
ENSG00000117834,nan
ENSG00000132122,-1.0320598000490933
ENSG00000186094,nan
ENSG00000162373,0.5260439181520111
ENSG00000162374,nan
ENSG00000185104,-1.2269843227285897
ENSG00000123080,-0.9236417376267526
ENSG00000203356,nan
ENSG00000123091,6.178553392920745
ENSG00000236434,-1.9847544155140808
ENSG00000085831,-1.964446152764461
ENSG00000085832,-0.12804603084783592
ENSG00000227070,nan
ENSG00000117859,-1.1624554792067667
ENSG00000078618,0.9213716746345902
ENSG00000266993,0.41809027372139396
ENSG00000272175,nan
ENSG00000169213,0.7908044928228676
ENSG00000117862,-0.061512417649939095
ENSG00000198841,-1.3699101858224665
ENSG00000223390,nan
ENSG00000134717,-0.7858255704884741
ENSG00000157077,1.6280295597775234
ENSG00000154222,1.174999929686669
ENSG00000272100,nan
ENSG00000085840,nan
ENSG00000134748,-0.2177922788558182
ENSG00000134744,0.9507575826464366
ENSG00000116157,-0.637650438149621
ENSG00000182183,0.2901598689834417
ENSG00000162377,-1.3554311988756536
ENSG00000162378,-0.3795929355592124
ENSG00000203995,0.09963362299547633
ENSG00000121310,7.545600521127874
ENSG00000116171,0.2861054093532364
ENSG00000174348,nan
ENSG00000162383,1.4265470359050332
ENSG00000157184,-1.3976388747423596
ENSG00000236723,0.231953743289481
ENSG00000162384,-1.6068455344472938
ENSG00000259818,0.6270721958348676
ENSG00000162385,-1.859192548300379
ENSG00000157193,-0.7677916935586621
ENSG00000225675,nan
ENSG00000230138,0.43200342724897195
ENSG00000058804,-1.0544611394384453
ENSG00000058799,1.0078895789971014
ENSG00000081870,-0.8926052591427014
ENSG00000116212,-1.3670542389349831
ENSG00000116209,-1.5075193006097802
ENSG00000116205,-0.7880060044683878
ENSG00000157211,nan
ENSG00000215883,-0.6017374367973328
ENSG00000116221,-1.6503212241762841
ENSG00000157216,-0.44986741528484553
ENSG00000198711,0.3419593818650053
ENSG00000225632,0.21386798482941816
ENSG00000162390,-0.8340191218804807
ENSG00000184313,nan
ENSG00000243725,-0.5349680922735724
ENSG00000162396,-0.5555207425479035
ENSG00000006555,-0.3320622511838521
ENSG00000162398,nan
ENSG00000116133,-1.494656650307493
ENSG00000162402,-0.49094577081431645
ENSG00000231090,1.2605596434191007
ENSG00000234810,nan
ENSG00000162407,0.04506650079484843
ENSG00000173406,-0.9605661462093729
ENSG00000162600,-0.8169148020951288
ENSG00000184292,nan
ENSG00000162601,-0.22050622633423408
ENSG00000283445,nan
ENSG00000177606,0.17762856660455822
ENSG00000234807,-0.888704857453113
ENSG00000232453,-0.47682475926606577
ENSG00000237352,nan
ENSG00000172456,0.2010952260884275
ENSG00000134709,-0.03686277478589886
ENSG00000162599,6.193850617765754
ENSG00000162604,-0.9967908923197075
ENSG00000271200,0.4914112433759878
ENSG00000132849,1.8121261311962897
ENSG00000240563,-1.087915212602267
ENSG00000162607,2.02709115765044
ENSG00000116641,0.6862274884727813
ENSG00000125703,-0.5820311018361465
ENSG00000088035,0.29530362669731075
ENSG00000142856,0.1145188354423398
ENSG00000203965,-0.9311482922193685
ENSG00000079739,-1.4766815945813943
ENSG00000185483,nan
ENSG00000158966,nan
ENSG00000162437,-0.9928516912077596
ENSG00000162434,1.705078655731242
ENSG00000231485,1.4704405163391536
ENSG00000162433,0.8479659340822939
ENSG00000116675,nan
ENSG00000213625,1.228883233168292
ENSG00000116678,-0.10059529030368912
ENSG00000285079,nan
ENSG00000184588,0.35803924954518745
ENSG00000118473,nan
ENSG00000248458,nan
ENSG00000152760,nan
ENSG00000152763,-0.8170833080996108
ENSG00000198160,-0.14948758683532995
ENSG00000116704,-0.4713123124524626
ENSG00000162594,0.3053539747040118
ENSG00000081985,2.072234437367253
ENSG00000142864,-0.9048567811460436
ENSG00000116717,11.233684560515043
ENSG00000172380,nan
ENSG00000116729,-0.3847326347944353
ENSG00000024526,nan
ENSG00000033122,4.234785099286421
ENSG00000066557,3.5351125727470554
ENSG00000116754,1.8348448452888255
ENSG00000118454,0.8621462245631631
ENSG00000197568,-0.24879073038409452
ENSG00000116761,4.347141525381311
ENSG00000271992,nan
ENSG00000235079,nan
ENSG00000132485,0.283355034803083
ENSG00000172260,-2.6437559764382716
ENSG00000162620,0.24999451893113392
ENSG00000254685,-1.5347877943508659
ENSG00000259030,7.986687189306101
ENSG00000116783,nan
ENSG00000178965,nan
ENSG00000272864,nan
ENSG00000116791,2.728683639528116
ENSG00000162623,1.9039489386309387
ENSG00000178193,nan
ENSG00000117054,-0.444178687689966
ENSG00000137955,-0.3832187290251321
ENSG00000184005,-0.12836339085350632
ENSG00000142892,-0.15489511549139903
ENSG00000154027,0.12214797611716766
ENSG00000036549,-0.6818511720457262
ENSG00000077254,-1.3972856325367717
ENSG00000180488,0.2870509670608252
ENSG00000235927,nan
ENSG00000162614,19.680070376942872
ENSG00000162613,-0.03938382874503267
ENSG00000162616,-0.1527962480356401
ENSG00000137960,nan
ENSG00000273338,3.4075812787762225
ENSG00000122420,nan
ENSG00000137959,7.414506696215295
ENSG00000137965,0.1550077366887898
ENSG00000234184,6.346177569291783
ENSG00000233008,8.126211949589536
ENSG00000137941,4.591071401061715
ENSG00000271576,-0.15437323147971335
ENSG00000142875,0.379256046133463
ENSG00000203943,nan
ENSG00000117133,1.1239111437359257
ENSG00000174021,-0.18704062342794892
ENSG00000122432,-0.948014985087384
ENSG00000117151,-1.417045959805297
ENSG00000117155,1.5855089703881726
ENSG00000171517,nan
ENSG00000153898,8.342842721516355
ENSG00000162643,nan
ENSG00000055732,2.1062371427156745
ENSG00000097096,0.2112291799718804
ENSG00000162642,3.0340738054031045
ENSG00000142867,-0.6167694744456692
ENSG00000223653,4.683009624251988
ENSG00000153904,nan
ENSG00000117174,1.3712404300615504
ENSG00000171502,-1.3309195138071355
ENSG00000122417,1.359215958997194
ENSG00000236915,nan
ENSG00000261737,-0.5442564181227523
ENSG00000097033,-0.5235523972740826
ENSG00000183291,-0.722653631929801
ENSG00000153936,0.391029653884452
ENSG00000267734,nan
ENSG00000267272,nan
